,text,inputs,prediction,prediction_agent,annotation,annotation_agent,multi_label,explanation,id,metadata,status,event_timestamp,metrics,search_keywords
43,,"{'id': 'recipe:328388', 'definition': 'spaetzel dumplings', 'ingredients': ""['ind:AllPurposeFlour', 'ind:ChickenEgg', 'ind:Salt', 'ind:Water']"", 'type': 'nom:Noodle'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,23d342d3-e78c-4a66-9536-0dd051f33840,"{'ingredients': ['AllPurposeFlour', 'ChickenEgg', 'Salt', 'Water'], 'type': 'nom:Noodle'}",Default,,{'text_length': 110},
33,,"{'id': 'recipe:60149', 'definition': 'kielke', 'ingredients': ""['ind:AllPurposeFlour', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,193978ed-f4da-40e6-945e-c51b2dcaeb11,"{'ingredients': ['AllPurposeFlour', 'ChickenEgg', 'CowMilk', 'Salt'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 99},
154,,"{'id': 'recipe:35345', 'definition': 'portuguese queijadas', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,8f7e8a38-cda5-40ea-b815-cc0ce88d7e2b,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'CowMilk', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 133},
92,,"{'id': 'recipe:113757', 'definition': 'salt dough', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Salt', 'ind:Water']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,4b9617e1-aa33-4c67-9daa-5051874ccb1d,"{'ingredients': ['AllPurposeFlour', 'Salt', 'Water'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 84},
135,,"{'id': 'recipe:535853', 'definition': 'granny jones  secret salty sweet biscuit recipe', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:Salt', 'ind:Water', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,797dffb5-8aa1-4a88-aa33-8ee593abdffa,"{'ingredients': ['AllPurposeFlour', 'Butter', 'Salt', 'Water', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 153},
155,,"{'id': 'recipe:144841', 'definition': '2 step pound cake  for a kitchen aide mixer', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:VanillaExtract', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,8fdbdb95-0643-4a2d-89b6-b21a8e36e6c7,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'CowMilk', 'VanillaExtract', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 179},
230,,"{'id': 'recipe:162011', 'definition': 'short nin  bread', 'ingredients': ""['ind:AllPurposeFlour', 'ind:BrownSugar', 'ind:Butter']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,caf193da-4dba-437e-bce9-cf81191e3115,"{'ingredients': ['AllPurposeFlour', 'BrownSugar', 'Butter'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 97},
105,,"{'id': 'recipe:216474', 'definition': 'giant sized popovers', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,5fdf1636-9667-4d9f-a7a5-ecd78787625b,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'CowMilk', 'Salt', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 146},
23,,"{'id': 'recipe:45057', 'definition': 'grandpa higginbottom s popcorn balls', 'ingredients': ""['ind:AppleCiderVinegar', 'ind:Butter', 'ind:VanillaExtract', 'ind:Water', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,13628e6e-c610-4b81-93bb-f07a601c8f7a,"{'ingredients': ['AppleCiderVinegar', 'Butter', 'VanillaExtract', 'Water', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 153},
166,,"{'id': 'recipe:272746', 'definition': 'simple and basic crepe batter', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,97dfcf13-c37c-4055-b985-696442a1de20,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'CowMilk', 'Salt'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 137},
215,,"{'id': 'recipe:371915', 'definition': 'crepes    alton brown', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Water']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,c2fc8627-ead5-4eea-ad8d-db4f43825ea3,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'CowMilk', 'Water'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 130},
243,,"{'id': 'recipe:262949', 'definition': 'caramel frosting i', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:CowMilk', 'ind:VanillaExtract', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,d93c2389-6bc3-48a8-a508-dd5221cd0828,"{'ingredients': ['AllPurposeFlour', 'Butter', 'CowMilk', 'VanillaExtract', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 136},
190,,"{'id': 'recipe:48178', 'definition': 'oven pancake puff', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt']"", 'type': 'nom:Pancake'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,a986af91-0c6f-4189-9455-5c15dcb8491d,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'CowMilk', 'Salt'], 'type': 'nom:Pancake'}",Default,,{'text_length': 125},
250,,"{'id': 'recipe:35828', 'definition': 'soft custard', 'ingredients': ""['ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt', 'ind:VanillaExtract', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,e4ab7826-fb53-4bb7-b9d9-66b656b4972c,"{'ingredients': ['ChickenEgg', 'CowMilk', 'Salt', 'VanillaExtract', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 122},
32,,"{'id': 'recipe:489', 'definition': 'butter crepes', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,19011929-8d0a-4575-a525-71df1dfe47fb,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'CowMilk', 'Salt'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 118},
64,,"{'id': 'recipe:471396', 'definition': 'homemade spring roll wrappers', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Salt', 'ind:Water']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,36f5f929-0d9b-4d54-932a-1e86b3d21328,"{'ingredients': ['AllPurposeFlour', 'Salt', 'Water'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 103},
74,,"{'id': 'recipe:12055', 'definition': 'crepes', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt', 'ind:Water']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,3e3b3b8a-34e9-48f4-9d49-4c3817ebbde6,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'CowMilk', 'Salt', 'Water'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 126},
131,,"{'id': 'recipe:437607', 'definition': 'unleavened communion bread', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:CowMilk', 'ind:Salt', 'ind:WhiteSugar', 'ind:WholeWheatFlour']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,73bfa001-b300-46ae-9308-970dcf92889d,"{'ingredients': ['AllPurposeFlour', 'Butter', 'CowMilk', 'Salt', 'WhiteSugar', 'WholeWheatFlour'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 157},
198,,"{'id': 'recipe:58476', 'definition': 'microwave creme caramel', 'ingredients': ""['ind:ChickenEgg', 'ind:CowMilk', 'ind:Water', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,b006bb83-03ea-4146-bfc8-e82a081ecf63,"{'ingredients': ['ChickenEgg', 'CowMilk', 'Water', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 112},
65,,"{'id': 'recipe:104441', 'definition': 'julia child method of preparing garlic', 'ingredients': ""['ind:Butter', 'ind:Garlic', 'ind:OliveOil', 'ind:Salt']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,37180620-0d74-4e15-b2a7-5b83e7148799,"{'ingredients': ['Butter', 'Garlic', 'OliveOil', 'Salt'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 120},
260,,"{'id': 'recipe:458', 'definition': 'basic crepes ii', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,ed47dc78-d784-4429-9497-230c1d138565,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'CowMilk', 'Salt'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 120},
49,,"{'id': 'recipe:220361', 'definition': 'spaetzle dumplings', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt', 'ind:Water']"", 'type': 'nom:Noodle'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,2a902e6b-0f25-47a1-96aa-b5a4eaba4cbc,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'CowMilk', 'Salt', 'Water'], 'type': 'nom:Noodle'}",Default,,{'text_length': 139},
242,,"{'id': 'recipe:351327', 'definition': 'tennessee mountaintop bacon', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Bacon', 'ind:BlackPepper', 'ind:BrownSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,d62dd22b-4986-4f4a-b5e9-03b3f9038b7d,"{'ingredients': ['AllPurposeFlour', 'Bacon', 'BlackPepper', 'BrownSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 126},
3,,"{'id': 'recipe:124106', 'definition': 'hungarian noodles homemade', 'ingredients': ""['ind:AllPurposeFlour', 'ind:ChickenEgg', 'ind:Salt', 'ind:Water']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,04792092-88be-4df4-add3-5a22cc890900,"{'ingredients': ['AllPurposeFlour', 'ChickenEgg', 'Salt', 'Water'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 118},
62,,"{'id': 'recipe:262538', 'definition': 'fried eggs', 'ingredients': ""['ind:Butter', 'ind:ChickenEgg', 'ind:Salt']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,32bfba5c-e4f6-4d2d-82b8-3aa5a7ae36ba,"{'ingredients': ['Butter', 'ChickenEgg', 'Salt'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 80},
141,,"{'id': 'recipe:85817', 'definition': 'hrudka  easter cheese', 'ingredients': ""['ind:BlackPepper', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt', 'ind:VanillaExtract']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,82516ff1-ad77-4c1e-a941-754be06724f2,"{'ingredients': ['BlackPepper', 'ChickenEgg', 'CowMilk', 'Salt', 'VanillaExtract'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 132},
197,,"{'id': 'recipe:109179', 'definition': 'easy yorkshire puddings', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,af4c71b6-235e-4b03-9f84-e49a0d4d15ff,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'CowMilk', 'Salt'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 131},
234,,"{'id': 'recipe:220361', 'definition': 'spaetzle dumplings', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt', 'ind:Water']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,cfe57f63-58f0-487c-89a3-0c8d6b28ccc9,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'CowMilk', 'Salt', 'Water'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 139},
109,,"{'id': 'recipe:61108', 'definition': 'german pancakes  from the mennonite treasury of recipes', 'ingredients': ""['ind:AllPurposeFlour', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt']"", 'type': 'nom:Pancake'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,617b5380-96c0-446c-a725-75b46ec23739,"{'ingredients': ['AllPurposeFlour', 'ChickenEgg', 'CowMilk', 'Salt'], 'type': 'nom:Pancake'}",Default,,{'text_length': 149},
123,,"{'id': 'recipe:350593', 'definition': 'super puffy german pancake', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:VanillaExtract']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,6dd21ad2-108c-40a5-a73f-140e4bea026e,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'CowMilk', 'VanillaExtract'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 144},
272,,"{'id': 'recipe:175450', 'definition': 'my favorite caramel frosting', 'ingredients': ""['ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,fcd6a423-971f-45be-9f7e-4bebccf117c9,"{'ingredients': ['Butter', 'ChickenEgg', 'CowMilk', 'Salt', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 131},
274,,"{'id': 'recipe:82226', 'definition': 'vanilla milk', 'ingredients': ""['ind:CowMilk', 'ind:VanillaExtract', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,fe2abbde-68db-4dd2-bf1c-2d4aa2355468,"{'ingredients': ['CowMilk', 'VanillaExtract', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 92},
168,,"{'id': 'recipe:117025', 'definition': 'finnish kropser  baked pancake', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,98867f99-e474-4e3e-917d-ddb89365aafe,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'CowMilk', 'Salt', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 156},
254,,"{'id': 'recipe:94616', 'definition': 'milk frosting', 'ingredients': ""['ind:Butter', 'ind:CowMilk', 'ind:VanillaExtract', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,e7efe305-f770-48e5-82b5-eed02ec0edcd,"{'ingredients': ['Butter', 'CowMilk', 'VanillaExtract', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 107},
94,,"{'id': 'recipe:45260', 'definition': 'hong kong fortune cookies', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:VanillaExtract', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,4ce56e40-770f-43ce-8b39-7043d2493485,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'VanillaExtract', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 145},
35,,"{'id': 'recipe:90391', 'definition': 'linda s perfect popovers', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,1bed0e6d-8047-4431-8870-f682664aa44c,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'CowMilk', 'Salt'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 131},
221,,"{'id': 'recipe:419998', 'definition': 'grandma s butter cookies', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:VanillaExtract', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,c68dafbe-b840-4a0d-b424-08f8d9ee3104,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'VanillaExtract', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 145},
104,,"{'id': 'recipe:160402', 'definition': 'grandmother kirkwood s white sauce', 'ingredients': ""['ind:AllPurposeFlour', 'ind:BlackPepper', 'ind:Butter', 'ind:CowMilk', 'ind:Salt']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,5e91eb08-ddb8-49be-b51d-9bf8bce80320,"{'ingredients': ['AllPurposeFlour', 'BlackPepper', 'Butter', 'CowMilk', 'Salt'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 143},
90,,"{'id': 'recipe:229516', 'definition': 'filipino lumpia wrappers', 'ingredients': ""['ind:AllPurposeFlour', 'ind:ChickenEgg', 'ind:Water']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,4aef5e6c-c138-4592-a389-28dee66f5a56,"{'ingredients': ['AllPurposeFlour', 'ChickenEgg', 'Water'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 104},
1,,"{'id': 'recipe:482308', 'definition': 'basted eggs', 'ingredients': ""['ind:BlackPepper', 'ind:Butter', 'ind:ChickenEgg', 'ind:Salt', 'ind:Water']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,02eab894-782c-4d7b-a0d6-d345139b5607,"{'ingredients': ['BlackPepper', 'Butter', 'ChickenEgg', 'Salt', 'Water'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 113},
241,,"{'id': 'recipe:197303', 'definition': 'the best scrambled eggs', 'ingredients': ""['ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,d58addee-4967-49b8-8713-c73f2b215d80,"{'ingredients': ['Butter', 'ChickenEgg', 'CowMilk'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 96},
111,,"{'id': 'recipe:16163', 'definition': 'safe eggnog', 'ingredients': ""['ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt', 'ind:VanillaExtract', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,650c2038-60ad-456d-b751-885e97e41913,"{'ingredients': ['ChickenEgg', 'CowMilk', 'Salt', 'VanillaExtract', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 121},
84,,"{'id': 'recipe:175652', 'definition': 'swedish pancakes  plattar', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,469ceccd-d3a6-44d2-a811-12743b09fd7e,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'CowMilk', 'Salt', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 151},
66,,"{'id': 'recipe:188921', 'definition': 'scottish shortbread cookies', 'ingredients': ""['ind:AllPurposeFlour', 'ind:BrownSugar', 'ind:Butter']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,37a73ebc-135f-47a6-af24-f77d90ba0048,"{'ingredients': ['AllPurposeFlour', 'BrownSugar', 'Butter'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 108},
44,,"{'id': 'recipe:148900', 'definition': 'homemade pasta  fettuccine', 'ingredients': ""['ind:AllPurposeFlour', 'ind:ChickenEgg', 'ind:OliveOil', 'ind:Salt', 'ind:Water']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,2663728c-05c3-466e-87ca-a63ff046a86b,"{'ingredients': ['AllPurposeFlour', 'ChickenEgg', 'OliveOil', 'Salt', 'Water'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 134},
