,text,inputs,prediction,prediction_agent,annotation,annotation_agent,multi_label,explanation,id,metadata,status,event_timestamp,metrics,search_keywords
245,,"{'id': 'recipe:441475', 'definition': 'swiss spaetzle  very easy homemade noodle', 'ingredients': ""['ind:AllPurposeFlour', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt', 'ind:Water']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,deb9374f-6d09-4afb-af2a-ee531954f886,"{'ingredients': ['AllPurposeFlour', 'ChickenEgg', 'CowMilk', 'Salt', 'Water'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 148},
246,,"{'id': 'recipe:299759', 'definition': 'homemade matzah for passover', 'ingredients': ""['ind:AllPurposeFlour', 'ind:OliveOil', 'ind:Water']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,e13cdb86-50f6-4e8d-a7d1-30d8a2edd783,"{'ingredients': ['AllPurposeFlour', 'OliveOil', 'Water'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 106},
211,,"{'id': 'recipe:357947', 'definition': 'pancake souffle', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:VanillaExtract']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,bbcce68d-01a9-43b3-9eb9-36e545d92742,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'CowMilk', 'VanillaExtract'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 133},
276,,"{'id': 'recipe:37825', 'definition': 'oven scrambled eggs for a crowd', 'ingredients': ""['ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,ffc81314-c6be-4433-bf2f-77bae1600365,"{'ingredients': ['Butter', 'ChickenEgg', 'CowMilk', 'Salt'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 115},
206,,"{'id': 'recipe:19097', 'definition': 'basic dessert crepes batter', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Water', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,b8a3d310-52aa-4063-931f-fb7eea110cad,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'CowMilk', 'Water', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 153},
83,,"{'id': 'recipe:252783', 'definition': 'croatian flour noodles', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,4670be73-0019-4d86-9e92-2e11735dcc16,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'CowMilk', 'Salt'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 130},
205,,"{'id': 'recipe:315525', 'definition': 'white trash cookbook dumplings', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:Salt', 'ind:Water']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,b862c220-f7f5-40ef-bf05-b54a9f427792,"{'ingredients': ['AllPurposeFlour', 'Butter', 'Salt', 'Water'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 118},
98,,"{'id': 'recipe:382707', 'definition': 'cottage cheese', 'ingredients': ""['ind:AppleCiderVinegar', 'ind:CowMilk', 'ind:Salt']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,50dc04ed-42b7-423d-9951-43246cfb94ff,"{'ingredients': ['AppleCiderVinegar', 'CowMilk', 'Salt'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 92},
170,,"{'id': 'recipe:142565', 'definition': 'greek travelling pie', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,9abb5076-0f60-47bb-9dc9-8e0a71236c70,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 119},
24,,"{'id': 'recipe:127989', 'definition': 'puffy pancakes', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,1430b614-a345-40f8-b213-ea120dacf515,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'CowMilk'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 110},
203,,"{'id': 'recipe:78459', 'definition': 'ukrainian lokshyna  egg noodles', 'ingredients': ""['ind:AllPurposeFlour', 'ind:ChickenEgg', 'ind:Salt', 'ind:Water']"", 'type': 'nom:Noodle'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,b72d68a8-62e0-46a9-8fa8-301bf3d0a4da,"{'ingredients': ['AllPurposeFlour', 'ChickenEgg', 'Salt', 'Water'], 'type': 'nom:Noodle'}",Default,,{'text_length': 122},
97,,"{'id': 'recipe:124176', 'definition': 'crazy   pancakes', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,50931f2c-45e4-4827-8cce-cd3ac044cc18,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'CowMilk', 'Salt'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 124},
72,,"{'id': 'recipe:183115', 'definition': 'scottish crumpets', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,3a9cecfc-e934-4574-a191-0a3a7ce11fef,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'CowMilk', 'Salt', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 143},
261,,"{'id': 'recipe:72759', 'definition': 'round teething biscuits for baby', 'ingredients': ""['ind:AllPurposeFlour', 'ind:ChickenEgg', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,eed45a3f-f934-4c77-a836-12798252d9cb,"{'ingredients': ['AllPurposeFlour', 'ChickenEgg', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 116},
87,,"{'id': 'recipe:139989', 'definition': 'ruhrei     mennonite scrambled eggs', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,48f97c1e-1559-4364-8541-8520457bef10,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'CowMilk', 'Salt'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 143},
165,,"{'id': 'recipe:76907', 'definition': 'crustless baked custard pie', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt', 'ind:VanillaExtract', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,97a9fb1c-71a6-444f-ae43-159f719d95eb,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'CowMilk', 'Salt', 'VanillaExtract', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 174},
81,,"{'id': 'recipe:97832', 'definition': 'english shortbread', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,44a3e894-bbcd-49c7-959b-fe8f3bca2e69,"{'ingredients': ['AllPurposeFlour', 'Butter', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 98},
132,,"{'id': 'recipe:511497', 'definition': 'simple hardtack', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Salt', 'ind:Water']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,7876388a-9ca4-481a-b9fa-cae8ac31ea88,"{'ingredients': ['AllPurposeFlour', 'Salt', 'Water'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 89},
103,,"{'id': 'recipe:4643', 'definition': 'tjock pan kaka  swedish thick pancake', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt']"", 'type': 'nom:Pancake'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,5ababcb3-df9b-480c-9c52-11d0e26deb1e,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'CowMilk', 'Salt'], 'type': 'nom:Pancake'}",Default,,{'text_length': 144},
137,,"{'id': 'recipe:140570', 'definition': 'rivilchas', 'ingredients': ""['ind:AllPurposeFlour', 'ind:ChickenEgg', 'ind:Salt']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,7e14eeca-d5f1-4785-9b6d-2acc580e8763,"{'ingredients': ['AllPurposeFlour', 'ChickenEgg', 'Salt'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 88},
43,,"{'id': 'recipe:328388', 'definition': 'spaetzel dumplings', 'ingredients': ""['ind:AllPurposeFlour', 'ind:ChickenEgg', 'ind:Salt', 'ind:Water']"", 'type': 'nom:Noodle'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,23d342d3-e78c-4a66-9536-0dd051f33840,"{'ingredients': ['AllPurposeFlour', 'ChickenEgg', 'Salt', 'Water'], 'type': 'nom:Noodle'}",Default,,{'text_length': 110},
32,,"{'id': 'recipe:489', 'definition': 'butter crepes', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,19011929-8d0a-4575-a525-71df1dfe47fb,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'CowMilk', 'Salt'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 118},
76,,"{'id': 'recipe:447296', 'definition': 'dessert puff pastry', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:VanillaExtract', 'ind:Water', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,414a0e99-b19f-4ead-92bc-997f81448662,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'VanillaExtract', 'Water', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 153},
65,,"{'id': 'recipe:104441', 'definition': 'julia child method of preparing garlic', 'ingredients': ""['ind:Butter', 'ind:Garlic', 'ind:OliveOil', 'ind:Salt']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,37180620-0d74-4e15-b2a7-5b83e7148799,"{'ingredients': ['Butter', 'Garlic', 'OliveOil', 'Salt'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 120},
234,,"{'id': 'recipe:220361', 'definition': 'spaetzle dumplings', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt', 'ind:Water']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,cfe57f63-58f0-487c-89a3-0c8d6b28ccc9,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'CowMilk', 'Salt', 'Water'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 139},
140,,"{'id': 'recipe:252783', 'definition': 'croatian flour noodles', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt']"", 'type': 'nom:Noodle'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,8075f9d7-c663-407a-b1c5-51fc8e3936e1,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'CowMilk', 'Salt'], 'type': 'nom:Noodle'}",Default,,{'text_length': 130},
36,,"{'id': 'recipe:359793', 'definition': 'eggs shaken  not stirred', 'ingredients': ""['ind:BlackPepper', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,1c26aa6c-a3ef-4afa-85b6-947a0ed46675,"{'ingredients': ['BlackPepper', 'ChickenEgg', 'CowMilk', 'Salt'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 114},
152,,"{'id': 'recipe:446011', 'definition': 'danescook cookie mold classic shortbread', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:Salt', 'ind:VanillaExtract', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,8d77017a-9e91-450f-b424-2bf21ff7bc4c,"{'ingredients': ['AllPurposeFlour', 'Butter', 'Salt', 'VanillaExtract', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 155},
185,,"{'id': 'recipe:508734', 'definition': 'slovak egg dumplings', 'ingredients': ""['ind:AllPurposeFlour', 'ind:ChickenEgg', 'ind:Salt', 'ind:Water']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,a2e1c3c3-6050-42dc-a2eb-3898c09597ca,"{'ingredients': ['AllPurposeFlour', 'ChickenEgg', 'Salt', 'Water'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 112},
218,,"{'id': 'recipe:148900', 'definition': 'homemade pasta  fettuccine', 'ingredients': ""['ind:AllPurposeFlour', 'ind:ChickenEgg', 'ind:OliveOil', 'ind:Salt', 'ind:Water']"", 'type': 'nom:Noodle'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,c44d502b-df6b-490c-9995-4b627ed7f791,"{'ingredients': ['AllPurposeFlour', 'ChickenEgg', 'OliveOil', 'Salt', 'Water'], 'type': 'nom:Noodle'}",Default,,{'text_length': 134},
166,,"{'id': 'recipe:272746', 'definition': 'simple and basic crepe batter', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,97dfcf13-c37c-4055-b985-696442a1de20,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'CowMilk', 'Salt'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 137},
34,,"{'id': 'recipe:154808', 'definition': 'basic shortbread cookies', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:Salt', 'ind:VanillaExtract', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,1a92ad11-924d-4954-8906-87a10173eb8a,"{'ingredients': ['AllPurposeFlour', 'Butter', 'Salt', 'VanillaExtract', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 139},
135,,"{'id': 'recipe:535853', 'definition': 'granny jones  secret salty sweet biscuit recipe', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:Salt', 'ind:Water', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,797dffb5-8aa1-4a88-aa33-8ee593abdffa,"{'ingredients': ['AllPurposeFlour', 'Butter', 'Salt', 'Water', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 153},
174,,"{'id': 'recipe:101876', 'definition': 'wheat thins', 'ingredients': ""['ind:Butter', 'ind:Salt', 'ind:VanillaExtract', 'ind:Water', 'ind:WhiteSugar', 'ind:WholeWheatFlour']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,9bf46fd0-116d-4a03-8188-eebc12682a71,"{'ingredients': ['Butter', 'Salt', 'VanillaExtract', 'Water', 'WhiteSugar', 'WholeWheatFlour'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 139},
256,,"{'id': 'recipe:64564', 'definition': 'classic cooked eggnog', 'ingredients': ""['ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt', 'ind:VanillaExtract', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,e9a111bb-abb8-41cc-a9bb-15f8071f08a7,"{'ingredients': ['ChickenEgg', 'CowMilk', 'Salt', 'VanillaExtract', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 131},
249,,"{'id': 'recipe:320154', 'definition': 'plain dumplings  spatzen', 'ingredients': ""['ind:AllPurposeFlour', 'ind:ChickenEgg', 'ind:Salt', 'ind:Water']"", 'type': 'nom:Noodle'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,e1ef8d3e-81ea-42b1-b277-9a19b66f3d99,"{'ingredients': ['AllPurposeFlour', 'ChickenEgg', 'Salt', 'Water'], 'type': 'nom:Noodle'}",Default,,{'text_length': 116},
215,,"{'id': 'recipe:371915', 'definition': 'crepes    alton brown', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Water']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,c2fc8627-ead5-4eea-ad8d-db4f43825ea3,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'CowMilk', 'Water'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 130},
90,,"{'id': 'recipe:229516', 'definition': 'filipino lumpia wrappers', 'ingredients': ""['ind:AllPurposeFlour', 'ind:ChickenEgg', 'ind:Water']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,4aef5e6c-c138-4592-a389-28dee66f5a56,"{'ingredients': ['AllPurposeFlour', 'ChickenEgg', 'Water'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 104},
126,,"{'id': 'recipe:5386', 'definition': 'old fashioned vinegar taffy', 'ingredients': ""['ind:AppleCiderVinegar', 'ind:Butter', 'ind:VanillaExtract', 'ind:Water', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,702565bf-fc39-4de4-b9ab-5f830d5e5ec7,"{'ingredients': ['AppleCiderVinegar', 'Butter', 'VanillaExtract', 'Water', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 143},
49,,"{'id': 'recipe:220361', 'definition': 'spaetzle dumplings', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt', 'ind:Water']"", 'type': 'nom:Noodle'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,2a902e6b-0f25-47a1-96aa-b5a4eaba4cbc,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'CowMilk', 'Salt', 'Water'], 'type': 'nom:Noodle'}",Default,,{'text_length': 139},
194,,"{'id': 'recipe:368491', 'definition': 'unleavened bread', 'ingredients': ""['ind:AllPurposeFlour', 'ind:ChickenEgg', 'ind:OliveOil', 'ind:Salt', 'ind:Water']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,abfdfae9-b1a6-4e79-bd91-f7d299a577c6,"{'ingredients': ['AllPurposeFlour', 'ChickenEgg', 'OliveOil', 'Salt', 'Water'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 124},
213,,"{'id': 'recipe:74250', 'definition': 'ziplock vanilla ice cream', 'ingredients': ""['ind:CowMilk', 'ind:VanillaExtract', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,beac1401-68b1-44e9-ba4e-2e4c9aabd54a,"{'ingredients': ['CowMilk', 'VanillaExtract', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 105},
45,,"{'id': 'recipe:189437', 'definition': '40 second omelet', 'ingredients': ""['ind:Butter', 'ind:ChickenEgg', 'ind:Water']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,277101ad-4e9e-4e3e-8c87-6e434e3c6f10,"{'ingredients': ['Butter', 'ChickenEgg', 'Water'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 87},
176,,"{'id': 'recipe:161962', 'definition': 'browned flour', 'ingredients': ""['ind:AllPurposeFlour', 'ind:BlackPepper', 'ind:Salt']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,9c336255-2965-44b5-ac39-4d9defdd8773,"{'ingredients': ['AllPurposeFlour', 'BlackPepper', 'Salt'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 93},
124,,"{'id': 'recipe:483334', 'definition': 'wallis  crepes', 'ingredients': ""['ind:AllPurposeFlour', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:VanillaExtract']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,6e0a01e2-a692-4980-a04b-39c9bb64484b,"{'ingredients': ['AllPurposeFlour', 'ChickenEgg', 'CowMilk', 'VanillaExtract'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 118},
